date,f_mean_msc,f_mean_sce,f_mean_ecb,r_mean_msc,r_mean_sce,r_mean_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_sce,kurtosis_resid_ecb
2006m2,3.963114754098348,,,-.1202892894742256,,,3,,,3.7185504,,,3.2709217,,,4.1281013,,,2.5,,,2.1213202,,,1.1978235,,,.82790965,,,.27793115,,,5.0201306,,,3.2497237,,,4.06569,,,2.7027946,,,1.3819668,,,.90820891,,,.79987639,,,-.48060796,,,4.6519165,,
2006m3,3.825865580448066,,,-.1900639915459758,,,4,,,3.9541733,,,3.5891106,,,3.942929,,,3.5,,,,,,1.3326648,,,.874093,,,.2389794,,,4.9547191,,,3.6123381,,,3.8676486,,,2.6269736,,,.68297654,,,1.3798989,,,.85545146,,,.91937554,,,5.1296568,,
2006m4,4.447198275862086,,,.4462252369968912,,,3,,,3.685684,,,4.1355166,,,3.8944967,,,4.5,,,3.1595025,,,1.0791332,,,.80900168,,,.35145333,,,6.2290726,,,4.2216463,,,3.8332245,,,3.8707733,,,3.0399594,,,.86176592,,,.76088631,,,.1543937,,,5.7794137,,
2006m5,5.071574642126756,,,1.152434970719406,,,5,,,5.1897097,,,4.1465116,,,3.7477117,,,4.5,,,2.2550266,,,.83278191,,,.81848651,,,,,,4.5382047,,,4.0018249,,,3.7169859,,,4.1114745,,,1.1020035,,,.9286769,,,.71604073,,,,,,3.8898849,,
2006m6,4.005529953917051,,,.0391074307427028,,,3,,,3.5667152,,,3.318296,,,3.6600585,,,2.5,,,2.9417419,,,.55572462,,,.96024251,,,-.31864178,,,8.6445084,,,3.3093359,,,3.6079791,,,2.5494423,,,3.1008952,,,.48200473,,,.87306094,,,,,,9.6551943,,
2006m7,3.779411764705863,,,-.2018099307857426,,,3,,,3.1805918,,,3.3423929,,,3.6862247,,,3,,,,,,.93417239,,,.83412224,,,.25875619,,,5.9750271,,,3.0950117,,,3.6308928,,,2.484144,,,.49004403,,,1.3174884,,,.78891295,,,.035611417,,,5.9666467,,
2006m8,4.556766575840134,,,.5377993323430262,,,2,,,3.3319726,,,4.0625248,,,3.6805758,,,4,,,3.4251838,,,.57283962,,,.82078952,,,-.075161047,,,6.7481995,,,4.0898395,,,3.6205187,,,3.5089622,,,3.804173,,,.38134986,,,.75843239,,,,,,7.5161381,,
2006m9,3.455502392344473,,,-.422252581551022,,,3,,,3.6011219,,,3.6526344,,,3.6399055,,,2.5,,,3.3806169,,,.98694563,,,.89196253,,,.15430953,,,7.8147235,,,3.6018977,,,3.5687199,,,2.7121098,,,2.9883325,,,.50996345,,,.84209973,,,-.049356252,,,6.9575987,,
2006m10,3.721482889733829,,,-.2764506894448293,,,4,,,3.0278568,,,3.4226172,,,3.5440464,,,2.5,,,4.5,,,1.1500969,,,.93152893,,,.16279812,,,6.2643843,,,3.2901928,,,3.4784241,,,2.5905457,,,1.9268428,,,1.0881916,,,.86602646,,,,,,6.750618,,
2006m11,3.368213228035531,,,-.5215400408277907,,,4,,,3.1627479,,,3.5064173,,,3.525208,,,2.5,,,2.9277003,,,.062741168,,,.98598111,,,.096899025,,,6.0974288,,,3.4559479,,,3.4575346,,,2.5924673,,,3.1364162,,,.15087664,,,.9090932,,,.38485536,,,5.8607111,,
2006m12,3.812617702448193,,,-.1791394595580419,,,3,,,3.0139284,,,3.5382712,,,3.5586882,,,2,,,1.9493588,,,1.2126703,,,1.0041536,,,.20143378,,,5.6613245,,,3.5189707,,,3.5129075,,,2.4124992,,,1.7011474,,,1.1055737,,,.92465723,,,-.084777676,,,5.6331921,,
2007m1,4.072886297376069,,,.1271127345517694,,,3,,,3.5866804,,,3.7694843,,,3.5072808,,,2,,,1,,,1.7196902,,,1.084424,,,.25375402,,,7.1525512,,,3.7554584,,,3.4445088,,,2.7194409,,,1.0153464,,,1.6147724,,,1.0066135,,,.18626817,,,6.9370589,,
2007m2,3.689981096408336,,,-.3364088679815996,,,3,,,3.3053908,,,3.2837791,,,3.4866722,,,2,,,2.5166116,,,1.1888794,,,1.0903069,,,.22157763,,,5.9182076,,,3.1891611,,,3.4116342,,,2.3958564,,,1.8262118,,,1.1440175,,,1.0744119,,,,,,6.4609818,,
2007m3,3.49770009199631,,,-.5711449294009584,,,4,,,3.3338203,,,3.1487517,,,3.5454922,,,2,,,2.607681,,,1.0457945,,,1.0662605,,,.15215151,,,5.9202428,,,3.1213312,,,3.4816267,,,2.484524,,,1.5530517,,,.86960542,,,1.0431025,,,,,,5.3499603,,
2007m4,4.076402321083158,,,.0467000236940227,,,3,,,2.9783275,,,3.643713,,,3.6694417,,,2.5,,,2.8784916,,,1.0977244,,,1.1108037,,,.25787506,,,7.338407,,,3.593369,,,3.5717833,,,2.5139284,,,1.782632,,,1.4575642,,,1.0936842,,,,,,8.1525412,,
2007m5,4.238670694864039,,,.3173191861394013,,,3,,,3.5099092,,,3.59986,,,3.7164912,,,3,,,1.6224706,,,1.2952732,,,1.0517147,,,.31453881,,,5.6222329,,,3.4742498,,,3.6303453,,,2.6060214,,,1.7789037,,,1.1189562,,,1.0390326,,,.054214466,,,5.67694,,
2007m6,4.092651757188492,,,.0508410775113379,,,3,,,3.2339928,,,3.4671557,,,3.7045,,,2.5,,,2.1940494,,,1.0398915,,,.88831794,,,-.28720385,,,5.8003478,,,3.3060262,,,3.6152465,,,2.2105589,,,2.2630703,,,1.1201488,,,.84462255,,,.048547294,,,6.4826093,,
2007m7,4.240574506283662,,,.2459804283395731,,,3,,,3.4142866,,,3.9519978,,,3.8225727,,,4.5,,,3.5071356,,,.93367988,,,.84468305,,,.31652918,,,5.2818074,,,3.9201274,,,3.7361035,,,3.9574289,,,2.4588141,,,.80640787,,,.77821988,,,.17637007,,,5.4183092,,
2007m8,3.993782383419676,,,.0163420757132021,,,3,,,3.5068142,,,4.6219635,,,4.0059104,,,3,,,4.9359536,,,.46363056,,,.81421781,,,.23169073,,,6.7348771,,,4.2673554,,,3.9191191,,,2.7407293,,,3.7782254,,,.60611141,,,.75273836,,,.072080262,,,6.7252293,,
2007m9,3.869261477045918,,,-.1621768315807916,,,3,,,3.4526701,,,3.9617159,,,4.0175023,,,3,,,4.8892498,,,.68086827,,,.74072188,,,-.27602312,,,7.9977837,,,4.0460305,,,3.9479864,,,3.0796864,,,3.8613458,,,.61370933,,,.61593962,,,,,,8.708003,,
2007m10,3.637637637637652,,,-.2889792892813513,,,3,,,3.1842737,,,3.6615624,,,4.0629725,,,2,,,4.8107023,,,.24911986,,,.60560155,,,.14027309,,,7.9635448,,,3.6195691,,,4.0162177,,,2.3331318,,,4.2290311,,,-.1349179,,,.49110767,,,,,,8.6575804,,
2007m11,4.84446764091856,,,.978743161234526,,,4,,,4.141449,,,4.3464341,,,4.1381683,,,4,,,3.2309031,,,.79616535,,,.52908146,,,.41576299,,,5.6372061,,,4.2768726,,,4.1218042,,,3.7284026,,,3.3291559,,,.54639339,,,.38374895,,,.35435843,,,5.6844554,,
2007m12,4.339756592292108,,,.3636922774402888,,,3,,,4.3284302,,,4.7987914,,,4.3013873,,,4.5,,,3.5624301,,,.77160722,,,.45166823,,,-.13650079,,,5.6063967,,,4.7684717,,,4.2692165,,,4.0000801,,,3.492768,,,.6402719,,,.342686,,,-.21745144,,,5.2044759,,
2008m1,4.066974595842934,,,.1924986036381493,,,3,,,3.7181964,,,3.7480407,,,4.324903,,,3.5,,,3.4408264,,,.43626127,,,.49149194,,,-.26680607,,,5.4198542,,,3.8531754,,,4.3084278,,,3.6504073,,,3.2193801,,,.22637548,,,.36555484,,,.080815203,,,5.7929926,,
2008m2,3.844629822732025,,,-.0013102607304851,,,3,,,4.0496421,,,4.0090928,,,4.5165725,,,3.5,,,2.5695455,,,.079189815,,,.44996628,,,-.27608994,,,4.6334777,,,4.0883293,,,4.4636912,,,3.7407293,,,3.2998097,,,-.0045312745,,,.32106045,,,,,,4.7921176,,
2008m3,4.901222953904064,,,.9759105424126917,,,4,,,4.8926439,,,4.1439152,,,4.6799226,,,4,,,3.2865694,,,.35121113,,,.47213599,,,.0072304904,,,5.8558617,,,4.2563066,,,4.6104288,,,3.9709032,,,3.6728995,,,.15392032,,,.4001081,,,,,,6.247066,,
2008m4,5.757000000000001,,,1.768733953065792,,,7,,,6.4411688,,,5.420969,,,4.7414732,,,4,,,4.3090816,,,.23696063,,,.43440682,,,.14224105,,,4.4048705,,,5.2468376,,,4.67202,,,4.3777695,,,3.3508942,,,.43684125,,,.3927815,,,,,,4.1800652,,
2008m5,6.829637096774166,,,2.904064390006615,,,7,,,6.2252574,,,4.8336039,,,4.7578773,,,3.5,,,1.5270939,,,.82204407,,,.42091554,,,.36851385,,,3.5493884,,,4.6202564,,,4.6962214,,,3.9818099,,,1.3636956,,,.81193113,,,.38710934,,,.31640935,,,3.4730375,,
2008m6,6.618126272912393,,,2.651559730587906,,,7,,,5.842762,,,5.6867409,,,4.987534,,,3.5,,,4.9148006,,,.30713719,,,.31707838,,,.29120374,,,4.6413517,,,5.4434009,,,4.9181347,,,3.8538949,,,4.7144938,,,.2132598,,,.31011391,,,,,,5.0037541,,
2008m7,6.825490196078415,,,3.18233984800191,,,7,,,6.7266684,,,5.1317143,,,5.2222738,,,4,,,2.7951503,,,.44864735,,,.26228687,,,.34274969,,,3.3916743,,,4.9402089,,,5.1506238,,,4.2136574,,,1.7105939,,,.57651091,,,.26287985,,,,,,3.0123868,,
2008m8,5.341692789968648,,,1.620393699178334,,,4,,,4.6781206,,,4.9003921,,,5.4702773,,,5,,,4.0451994,,,.45660275,,,.15488394,,,.0098741185,,,5.186914,,,4.8311939,,,5.3777599,,,4.5217428,,,3.5006187,,,.48045403,,,.18760064,,,,,,5.5701437,,
2008m9,5.047518479408631,,,1.093941334313798,,,5,,,5.3806877,,,4.9464283,,,5.603147,,,5,,,3.4075081,,,.65018576,,,.08480566,,,-.034344822,,,4.7484999,,,4.9862823,,,5.5188317,,,4.5588636,,,3.5522914,,,.58922249,,,.10663579,,,,,,4.6762438,,
2008m10,3.720574162679435,,,-.2239209699108501,,,6,,,5.7058291,,,5.8149519,,,5.8102241,,,5,,,5.8207345,,,-.49827328,,,-.052686494,,,.66772908,,,6.0096765,,,5.8503962,,,5.7488174,,,4.8173175,,,5.8478947,,,-.46658361,,,-.032772001,,,.53433818,,,6.077126,,
2008m11,2.992217898832679,,,-.9744699129291515,,,5,,,5.462234,,,6.1217489,,,5.8662553,,,5,,,3.8280015,,,-.41393366,,,-.11322512,,,.45505205,,,4.7965746,,,6.1807318,,,5.8271976,,,5.1504068,,,4.0551596,,,-.42963761,,,-.093666896,,,.31291437,,,4.6759124,,
2008m12,1.55068493150685,,,-2.387521761183396,,,5,,,5.767118,,,6.375946,,,5.9241395,,,4,,,4.1791587,,,-.61541545,,,-.17811038,,,.22736081,,,5.000164,,,6.3005323,,,5.9002528,,,4.840631,,,4.3751216,,,-.52359265,,,-.18319422,,,-.55440682,,,4.8082037,,
2009m1,2.255172413793097,,,-1.686412647238897,,,5,,,5.4752617,,,6.616796,,,6.0169621,,,5,,,3.6761782,,,-.39374378,,,-.20896013,,,.34494683,,,4.7066994,,,6.5164828,,,5.9973955,,,5,,,4.0759096,,,-.29184243,,,-.23982084,,,.22406441,,,4.7058091,,
2009m2,1.905642023346316,,,-1.975577168034989,,,5,,,5.6661797,,,6.6972966,,,6.0849957,,,4.5,,,4.3985929,,,-.41538531,,,-.31952024,,,.28410324,,,4.8026652,,,6.6901274,,,6.0633101,,,4.7623692,,,5.054173,,,-.44273892,,,-.36444566,,,.17762525,,,4.8770776,,
2009m3,1.886915887850475,,,-1.942699707003684,,,5,,,5.6026692,,,6.1910229,,,6.0511994,,,5,,,3.6553347,,,-.23771043,,,-.29558879,,,.30607894,,,4.6223559,,,6.1488218,,,6.0238428,,,5.1195393,,,3.9695816,,,-.33479425,,,-.34475863,,,.26148081,,,4.7107058,,
2009m4,2.895463510848119,,,-.9225015864007565,,,5,,,5.125526,,,5.6526718,,,5.9160447,,,4,,,3.7817376,,,-.13531992,,,-.32506543,,,.50949359,,,4.8031654,,,5.5977077,,,5.8996701,,,4.2566824,,,3.9793372,,,-.22923501,,,-.36958629,,,,,,5.1071968,,
2009m5,3.320952380952374,,,-.747090080687947,,,5,,,4.7304239,,,5.7357945,,,5.7349267,,,3.5,,,4.6342692,,,.17895491,,,-.19304194,,,.53562647,,,5.4965711,,,5.7054772,,,5.7312279,,,3.6556106,,,4.8298836,,,-.029185608,,,-.25731879,,,-.26217631,,,5.8421268,,
2009m6,3.613000000000025,,,-.2806827222126123,,,5,,,5.7025676,,,5.5587349,,,5.4862046,,,5,,,5.886425,,,-.34485522,,,-.13694508,,,.64538944,,,6.2794185,,,5.5795135,,,5.4864717,,,4.7928567,,,6.2107081,,,-.53240073,,,-.21791886,,,-.35670045,,,6.3442225,,
2009m7,3.650547445255482,,,-.4581456354737413,,,5,,,5.0295367,,,5.5107827,,,5.2940917,,,5,,,5.758224,,,-.28289023,,,-.13185589,,,.62450469,,,6.186327,,,5.4951897,,,5.289567,,,4.4485331,,,5.828208,,,-.28940034,,,-.21476275,,,-.22075851,,,6.393209,,
2009m8,2.654676258992814,,,-1.277553004843925,,,5,,,4.8986511,,,4.9053564,,,5.0460348,,,2.5,,,6.6718183,,,-.67922336,,,-.019411737,,,.52694184,,,9.0749407,,,5.0631795,,,5.0578685,,,3.1624873,,,6.5620317,,,-.65308672,,,-.10459709,,,.67391461,,,8.365449,,
2009m9,2.936590436590447,,,-1.023939913374136,,,5,,,4.7786846,,,4.7458854,,,5.0062056,,,3,,,3.8853042,,,.57279587,,,-.043574009,,,.61202073,,,5.9601564,,,4.7845526,,,5.0214567,,,3.0978765,,,4.0939198,,,.48681495,,,-.13532116,,,.52643347,,,5.9841547,,
2009m10,3.222222222222205,,,-.7441113879670831,,,5,,,4.6124096,,,4.3782983,,,4.8587742,,,3,,,3.5433407,,,.11112789,,,.063766174,,,.69194013,,,5.4026151,,,4.3136768,,,4.8631139,,,2.9295259,,,3.6500883,,,.062756941,,,-.0088592358,,,,,,5.3676696,,
2009m11,3.214152700186219,,,-.5635707815161007,,,5,,,5.0097389,,,4.9682765,,,4.701448,,,3.5,,,5.6205406,,,-.36958256,,,.20862976,,,.63111043,,,7.52315,,,4.917985,,,4.6901593,,,3.4036708,,,5.3143625,,,-.41433394,,,.13232513,,,-.49388695,,,7.3262105,,
2009m12,2.815978456014363,,,-1.081144093399095,,,5,,,4.9087272,,,3.9585111,,,4.5931225,,,2.5,,,2.7241609,,,.77428699,,,.33690137,,,.71404839,,,5.0581784,,,4.0635362,,,4.5967431,,,3.1993289,,,2.7569897,,,.65669662,,,.24432649,,,.81724256,,,4.8679757,,
2010m1,3.233935742971881,,,-.6783157468104244,,,5,,,5.1054354,,,5.2942104,,,4.5202045,,,5,,,6.6274486,,,-.35278037,,,.53222495,,,.64451796,,,7.6035223,,,5.2699986,,,4.5072565,,,4.6242552,,,6.4068069,,,-.50575161,,,.42320409,,,,,,7.8612671,,
2010m2,3.661611374407584,,,-.5051509066737483,,,5,,,4.3235846,,,4.4089127,,,4.4593081,,,5,,,3.1509635,,,1.1450166,,,.58888149,,,.83497202,,,5.1324916,,,4.2803922,,,4.4296136,,,4.2592707,,,2.3840182,,,1.1089717,,,.46620858,,,.72123206,,,5.2061019,,
2010m3,3.26349496797806,,,-.7985566209526734,,,5,,,4.4400315,,,4.1427965,,,4.417346,,,2.5,,,3.247221,,,.95891708,,,.65569317,,,.80607772,,,6.9603553,,,4.022922,,,4.3679762,,,2.7628288,,,3.2753546,,,.7382586,,,.53364813,,,.58675277,,,7.008564,,
2010m4,3.652977412731022,,,-.2094154007183704,,,4,,,4.2974324,,,4.5358529,,,4.3634806,,,3.5,,,4.4938231,,,.8715542,,,.78200471,,,.16041671,,,6.4007459,,,4.6544437,,,4.3161445,,,3.6566777,,,4.0100503,,,.71861184,,,.67921406,,,.011966534,,,6.3708906,,
2010m5,3.967229394240328,,,.0187610828092559,,,4,,,4.6199732,,,4.2490954,,,4.4213543,,,3.5,,,2.9001231,,,1.0786889,,,.87720281,,,.9034459,,,5.1462221,,,4.2578011,,,4.3612027,,,4.1424494,,,2.1433442,,,.95681179,,,.79216206,,,.025669171,,,4.7365389,,
2010m6,3.373860182370808,,,-.5694757131097206,,,5,,,4.2991233,,,4.1978188,,,4.2956667,,,2.5,,,3.3567629,,,1.0827048,,,1.0366883,,,.80078214,,,6.8949986,,,4.0857687,,,4.240036,,,2.768883,,,3.1707721,,,.87385517,,,.96356642,,,.61572635,,,6.3468914,,
2010m7,3.367243133265529,,,-.387105039162126,,,5,,,4.3814483,,,4.0006413,,,4.2608504,,,3,,,3.1176429,,,.71243322,,,.98718959,,,.81920457,,,6.0265574,,,3.7589378,,,4.1941748,,,2.8958564,,,2.5936091,,,.66971278,,,.91431206,,,.82247096,,,5.4814787,,
2010m8,3.304054054054061,,,-.5835133472848888,,,5,,,4.5859532,,,4.4834862,,,4.3273444,,,3.5,,,3.4964659,,,.76722127,,,1.0241858,,,.79438055,,,5.3637452,,,4.4515014,,,4.2541976,,,3.5,,,2.8842213,,,.89575982,,,.96878409,,,-.044659898,,,5.4796124,,
2010m9,3.127884615384602,,,-.853329933999277,,,5,,,3.7568717,,,4.4793758,,,4.3267126,,,2.5,,,2.3074176,,,1.6310697,,,1.0190237,,,.70006382,,,7.075912,,,4.469058,,,4.2229581,,,2.5680065,,,2.2101243,,,1.6732286,,,.94986618,,,,,,7.1461587,,
2010m10,3.27264150943395,,,-.6340494123608011,,,5,,,4.229146,,,4.163022,,,4.3108134,,,3,,,2.9612887,,,1.0825895,,,1.0513321,,,.79321182,,,6.3830328,,,4.1795006,,,4.1928253,,,2.8816314,,,2.8229089,,,1.0368874,,,.99685013,,,.61482316,,,6.2382154,,
2010m11,3.519493177387887,,,-.3518094971760526,,,5,,,4.0317121,,,4.0955667,,,4.3164701,,,2.5,,,3.3700361,,,.6995278,,,.94376409,,,.82120734,,,5.5948896,,,3.8676381,,,4.18573,,,2.6184759,,,2.9351082,,,.66568279,,,.95364803,,,,,,5.246901,,
2010m12,3.92824704813804,,,-.0278688665001078,,,4,,,4.4705939,,,4.7412386,,,4.3604536,,,4.5,,,3.1132472,,,1.291883,,,.97408795,,,.79747552,,,5.7314892,,,4.5631309,,,4.2530813,,,3.6690845,,,2.6298997,,,1.2285066,,,1.008898,,,.29216924,,,5.8097882,,
2011m1,4.083916083916077,,,.0878286389039549,,,3,,,4.0255618,,,4.5301676,,,4.3411579,,,3.5,,,3.3493555,,,.82509506,,,1.0112764,,,-.16345046,,,5.7861671,,,4.3732848,,,4.2367663,,,3.9357896,,,3.4047387,,,.54835087,,,1.0273968,,,.08973299,,,5.4918418,,
2011m2,4.662898252826302,,,.7304690490347246,,,3,,,4.0309982,,,4.1060023,,,4.3359032,,,4.5,,,2.1213202,,,1.3694646,,,.9345333,,,-.114786,,,5.4395862,,,3.9866066,,,4.2152157,,,3.8251319,,,1.1656128,,,1.3796669,,,.95655823,,,.26275474,,,5.6053648,,
2011m3,5.348837209302314,,,1.485541692166582,,,6,,,4.616137,,,4.2487321,,,4.3771729,,,4,,,4.4417524,,,.11459251,,,.90035146,,,.067633443,,,5.7340417,,,4.0219126,,,4.2612557,,,3.9942167,,,2.7237442,,,.4850364,,,.91273457,,,,,,4.6460066,,
2011m4,5.193097014925359,,,1.374104412294856,,,4,,,3.8532853,,,4.3964906,,,4.412147,,,4,,,2.4863262,,,.98534834,,,.879125,,,.062657177,,,5.1176696,,,4.3650975,,,4.3024583,,,4.0514669,,,1.4486227,,,1.1669632,,,.91224843,,,.0044043642,,,4.7356739,,
2011m5,4.846473029045662,,,.892142879676358,,,3,,,4.0588546,,,4.3098264,,,4.3665757,,,4.5,,,4,,,1.101917,,,.85559833,,,-.054758601,,,5.4831319,,,4.3046675,,,4.2689404,,,4.0963292,,,1.9818277,,,1.0622486,,,.89361793,,,,,,5.1155996,,
2011m6,4.362011173184348,,,.5376504493016072,,,3,,,3.9755621,,,4.4320836,,,4.3413434,,,3.5,,,2.9154758,,,.94038182,,,.84802043,,,-.1617872,,,5.2613468,,,4.2751021,,,4.2517066,,,3.4554272,,,2.2933676,,,1.0356815,,,.90287584,,,.16734082,,,5.2318707,,
2011m7,4.053846153846164,,,.1250162054044663,,,3,,,4.0181904,,,4.5344467,,,4.2883005,,,5,,,2.6726124,,,.77495283,,,.79919761,,,-.17857012,,,5.5057936,,,4.5938616,,,4.2184668,,,4.0680866,,,3.5134666,,,.64247447,,,.85345989,,,,,,5.5158334,,
2011m8,4.72340425531913,,,.833782595097032,,,5,,,3.773519,,,4.4103355,,,4.2789235,,,4.5,,,4.4271889,,,.50848955,,,.85822886,,,-.071462832,,,4.5760942,,,4.2384615,,,4.2125854,,,4.1609163,,,2.8540144,,,.66130745,,,.91634542,,,-.041161921,,,5.1430969,,
2011m9,4.481067125645471,,,.5717851333233263,,,3,,,3.7917128,,,4.3310976,,,4.2046652,,,4,,,3.3714488,,,1.0801432,,,.89354676,,,,,,4.8507137,,,4.2614679,,,4.1221676,,,3.8878751,,,2.5321877,,,1.0608321,,,.91028202,,,.96453601,,,5.1684465,,
2011m10,4.108292682926836,,,.2977128494277904,,,4,,,3.7091184,,,4.3030739,,,4.1821504,,,3.5,,,3.615443,,,.75689375,,,.88906986,,,.2449538,,,5.5261288,,,4.2181811,,,4.0721006,,,3.7519398,,,3.2979944,,,.63167173,,,.87704253,,,1.1016097,,,5.8743925,,
2011m11,4.058171745152342,,,.1773820146238924,,,3,,,3.7355659,,,3.6286161,,,4.190218,,,3,,,4.0414519,,,.93005943,,,.85903811,,,-.25438818,,,5.3293438,,,3.6874478,,,4.0859065,,,3.4554272,,,2.1132922,,,.93492353,,,.81698269,,,.9321968,,,5.0456553,,
2011m12,3.961467889908253,,,.1738642442501183,,,4,,,3.5889752,,,4.1643405,,,4.1245799,,,3.5,,,5.3166404,,,.64587355,,,.90191388,,,.21011731,,,6.6157341,,,3.9689813,,,4.0168228,,,3.2699063,,,2.5856638,,,1.0510061,,,.86258912,,,-.35555395,,,6.3959193,,
2012m1,3.980318650421742,,,.177165983769465,,,3,,,3.431076,,,3.7281685,,,4.0719895,,,3,,,4,,,1.3032098,,,.92176163,,,.26723111,,,6.4689302,,,3.5513363,,,3.9767401,,,2.585053,,,2.1684883,,,1.1123925,,,.8873834,,,.16404419,,,6.6699767,,
2012m2,4.069672131147521,,,-.0411278462713637,,,3,,,3.5015917,,,4.1071897,,,4.0649624,,,3,,,2.8867514,,,1.0616249,,,.90702003,,,.2377241,,,6.0959144,,,3.8540664,,,3.9663441,,,2.7960351,,,3.0113382,,,.76309311,,,.85010028,,,.14220782,,,6.1113081,,
2012m3,4.792394655703998,,,.8064814311383093,,,4,,,3.760761,,,4.5046954,,,4.0494828,,,4.5,,,,,,.67009604,,,.92580026,,,-.03938539,,,6.6726274,,,4.399353,,,3.9524662,,,4.1949797,,,4.0461135,,,.495143,,,.87454695,,,-.2273059,,,7.7324438,,
2012m4,3.820880245649958,,,-.0587222677395971,,,3,,,3.6271176,,,3.9437003,,,4.1114287,,,3.5,,,2.2803509,,,1.1608347,,,.8668673,,,.24551913,,,6.1483364,,,3.9721084,,,4.004993,,,3.4036708,,,2.5295424,,,1.0529324,,,.81181806,,,,,,6.4378076,,
2012m5,3.58299180327868,,,-.1343188231244926,,,4,,,3.4653292,,,3.9370239,,,4.1388192,,,2.5,,,4.0055518,,,.68711954,,,.86721569,,,-.35238591,,,6.6055894,,,3.8777196,,,4.0528316,,,2.8033891,,,2.6739028,,,.88445604,,,.75780129,,,,,,6.5620904,,
2012m6,3.874207188160661,,,.0602483539540249,,,4,,,4.3866711,,,4.2678514,,,4.1454659,,,3.5,,,2.2723637,,,.94746882,,,.84596908,,,.16643442,,,5.7211285,,,4.1679025,,,4.0775337,,,3.5211854,,,2.4752235,,,.72528434,,,.7500453,,,.025647424,,,5.2043662,,
2012m7,3.860215053763447,,,.0013334941449562,,,4,,,4.0458269,,,4.1637607,,,4.178371,,,4.5,,,3.4641016,,,.92591572,,,.79986089,,,.20500012,,,5.3749714,,,4.0932813,,,4.14252,,,3.8390603,,,2.6976066,,,.85169131,,,.72956085,,,.10975319,,,5.1826248,,
2012m8,4.120793787748068,,,.2213947420077531,,,3,,,3.9297726,,,4.1861277,,,4.1868424,,,3.5,,,3.6384194,,,.39966249,,,.77956611,,,.28861484,,,5.569376,,,4.1601882,,,4.1645756,,,3.4203172,,,3.7095234,,,.37036362,,,.70048189,,,.11568528,,,5.864306,,
2012m9,4.0561224489796,,,.1392976557279161,,,3,,,3.9146979,,,4.4108562,,,4.1842365,,,4.5,,,3.1622777,,,.64900935,,,.81577474,,,-.18410406,,,5.5829272,,,4.399529,,,4.1537743,,,3.7991233,,,3.6509593,,,.56485552,,,.72317368,,,.23371609,,,6.1659622,,
2012m10,4.134879725085939,,,.4505327191647125,,,3,,,4.0968361,,,3.7879889,,,4.2660789,,,3.5,,,1,,,1.1119903,,,.90697676,,,-.20707205,,,4.484951,,,3.7736554,,,4.2399182,,,3.7779481,,,1.126768,,,1.0425881,,,.7845009,,,,,,4.3096504,,
2012m11,4.037282518641265,,,.188349106682295,,,4,,,3.7640228,,,4.4033351,,,4.1830688,,,4.5,,,4.6271715,,,.64665103,,,.97265089,,,.20831785,,,6.3398156,,,4.4389434,,,4.1825147,,,3.9420602,,,3.9708292,,,.57873356,,,.86554986,,,.044058014,,,6.2683105,,
2012m12,3.814937759336091,,,.0949432984819413,,,4,,,4.3729429,,,4.5809383,,,4.1754117,,,4.5,,,3.9389277,,,.48744285,,,1.050326,,,-.26787227,,,5.6494479,,,4.5978503,,,4.1804242,,,4.3316259,,,4.0769196,,,.23343211,,,.95070332,,,,,,5.5414948,,
2013m1,4.631211857018326,,,.8797869290805789,,,3,,,3.767312,,,3.9202456,,,4.1906309,,,4.5,,,,,,1.4867127,,,1.1094784,,,-.11460391,,,5.6481876,,,3.8748994,,,4.1884108,,,3.8730264,,,.66117132,,,1.2571583,,,1.0065366,,,.23714115,,,4.8719778,,
2013m2,4.430594900849877,,,.4861543802370953,,,3.5,,,3.9636197,,,4.6736054,,,4.1023178,,,4.5,,,1.7043362,,,1.5079374,,,1.2141076,,,-.10196892,,,5.6651435,,,4.6530147,,,4.0979319,,,3.9690251,,,1.6329274,,,1.4364011,,,1.0995852,,,,,,5.5638146,,
