date,mean_fcast_msc,mean_fcast_sce,mean_fcast_ecb,mean_resid_msc,mean_resid_power_msc,mean_resid_sce,mean_resid_ecb,med_fcast_msc,med_fcast_sce,med_fcast_ecb,med_resid_msc,med_resid_power_msc,med_resid_sce,med_resid_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_power_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_power_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_power_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_power_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_power_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_power_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_power_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_power_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_power_msc,kurtosis_resid_sce,kurtosis_resid_ecb,mean_fcast_lt_msc,mean_fcast_lt_sce,mean_fcast_lt_ecb,mean_resid_lt_msc,mean_resid_lt_power_msc,mean_resid_lt_sce,mean_resid_lt_ecb,med_fcast_lt_msc,med_fcast_lt_sce,med_fcast_lt_ecb,med_resid_lt_msc,med_resid_lt_power_msc,med_resid_lt_sce,med_resid_lt_ecb,iqr_lt_msc,iqr_lt_sce,iqr_lt_ecb,iqr_resid_lt_msc,iqr_resid_lt_power_msc,iqr_resid_lt_sce,iqr_resid_lt_ecb,st_dev_lt_msc,st_dev_lt_sce,st_dev_lt_ecb,st_dev_lt_msc_ma,st_dev_lt_sce_ma,st_dev_lt_ecb_ma,quasi_st_dev_lt_msc,quasi_st_dev_lt_sce,quasi_st_dev_lt_ecb,st_dev_trim_lt_msc,st_dev_trim_lt_sce,st_dev_trim_lt_ecb,skew_lt_msc,skew_lt_sce,skew_lt_ecb,skew_lt_msc_ma,skew_lt_sce_ma,skew_lt_ecb_ma,mode_skewness_lt_msc,mode_skewness_lt_sce,mode_skewness_lt_ecb,kurtosis_lt_msc,kurtosis_lt_sce,kurtosis_lt_ecb,st_dev_resid_lt_msc,st_dev_resid_lt_power_msc,st_dev_resid_lt_sce,st_dev_resid_lt_ecb,st_dev_resid_lt_msc_ma,st_dev_resid_lt_power_msc_ma,st_dev_resid_lt_sce_ma,st_dev_resid_lt_ecb_ma,quasi_st_dev_resid_lt_msc,quasi_st_dev_resid_lt_power_msc,quasi_st_dev_resid_lt_sce,quasi_st_dev_resid_lt_ecb,st_dev_trim_resid_lt_msc,st_dev_trim_resid_lt_power_msc,st_dev_trim_resid_lt_sce,st_dev_trim_resid_lt_ecb,skew_resid_lt_msc,skew_resid_lt_power_msc,skew_resid_lt_sce,skew_resid_lt_ecb,skew_resid_lt_msc_ma,skew_resid_lt_power_msc_ma,skew_resid_lt_sce_ma,skew_resid_lt_ecb_ma,mode_skewness_resid_lt_msc,mode_skewness_resid_lt_power_msc,mode_skewness_resid_lt_sce,mode_skewness_resid_lt_ecb,kurtosis_resid_lt_msc,kurtosis_resid_lt_power_msc,kurtosis_resid_lt_sce,kurtosis_resid_lt_ecb
2014m12,2.923651452282142,3.111974727065119,,-.9680053573476922,,-2.030946441155121,,3,4,,-1.0294666,,-1.1703193,,3,3,,3.1217883,,3.7307293,,3.2650707,6.9689384,,3.4726384,6.5991483,,2.5,3.5,,3.9648178,3.8355067,,.19411665,-.47195241,,.68885124,-.31977397,,-.029507915,-.21076964,,7.5954404,5.3976388,,3.2103517,,6.9671516,,3.4473341,,6.5035934,,2.4125986,,3.8018398,,3.4127173,,5.4408851,,-.18620588,,-.73049009,,.43164858,,-.6035713,,,,-.14073907,,8.1288748,,5.6810074,,3.227504244482158,4.768639140515462,,-.2687043058706803,,-.0801124560400499,,3,4,,-.47381732,,-.071950763,,2,5,,2.5326517,,5.0742316,,2.5679512,5.8098798,,2.6898954,5.8179007,,2,4.25,,1.779513,3.9272225,,1.5827874,-.68403316,,1.3075153,-.17549227,,.072602898,-.12395249,,8.2566271,5.1109662,,2.5173461,,5.7477341,,2.6603298,,5.7368288,,1.8593497,,3.9219131,,1.5061096,,3.7734573,,1.2514294,,-.89904761,,1.0439998,,-.42794111,,-.12323423,,,,7.8242741,,5.179853,
2015m1,2.569531249999989,4.813715599004654,,-1.232577857192741,,-.3471810282846868,,2,3,,-1.2264366,,-1.1568961,,3,6,,3.6018972,,5.883388,,3.7441933,6.9007607,,3.4007118,6.572556,,2.5,4.5,,2.7343097,7.0496078,,.47775379,-.45869336,,.76461941,-.21627253,,-.11706436,.31911594,,6.6398134,5.7300243,,3.8226366,,6.7060308,,3.374301,,6.4838448,,2.6329913,,4.6482143,,2.8868594,,6.7938948,,.33212811,,-.61995947,,.51081407,,-.46895999,,,,.10714688,,6.1778135,,6.1812682,,3.224052718286657,6.018751822770843,,-.1343520924494605,,1.201618324073084,,3,4,,-.41841903,,.17762546,,2,5,,2.5082312,,4.5038023,,2.6653488,5.3771453,,2.6980898,5.9916997,,2,4,,1.8040359,3.5290997,,1.8255156,.31195036,,1.2703428,-.14565976,,.06380704,.037775621,,8.8682976,4.5422506,,2.69243,,5.135581,,2.6666105,,5.921803,,1.891165,,3.7309065,,1.6355816,,3.7150712,,1.4777845,,.2016663,,.98341513,,-.38726583,,.29283848,,,,7.9677463,,4.8016887,
2015m2,3.183132530120476,5.105113126064569,,-.6423505440245373,,.1569126867002678,,3,3,,-.82833397,,-1.0671306,,4,4,,3.4149599,,4.2094493,,3.6964037,7.5893359,,3.438247,6.5490599,,2.5,4.5,,3.92559,6.130002,,.23802781,-.20168413,,.80404645,-.15139244,,.015433079,.30554464,,6.9777665,4.8371263,,3.602531,,7.4591055,,3.4108903,,6.4882107,,2.560894,,4.8781691,,3.7232516,,6.1133914,,-.011389282,,-.43653166,,.58449084,,-.40245995,,-.12367025,,,,7.0383501,,5.0634241,,3.247078464106836,5.027850811845239,,-.0780616340248308,,.5152893698014781,,3,4,,-.45049912,,.031823628,,2,4,,2.6696813,,5,,2.7813756,6.9805169,,2.6988604,6.1422091,,2,4,,1.9808608,5.6772151,,1.5547894,-.7741341,,1.2818869,-.20474058,,.04619021,.29932937,,8.8509541,5.6480513,,2.8151772,,6.9870615,,2.6745596,,6.1230712,,1.8671069,,4.0139713,,1.9076706,,5.8637962,,1.3660862,,-1.0184567,,1.0184966,,-.47461873,,.13821732,,.19020724,,8.3870955,,5.9050837,
2015m3,3.719391634980993,4.257721341964228,,-.2602521666314221,,-.61180577486832,,3,4,,-.55783653,,-.89777637,,4,3,,3.8779476,,4,,3.2482204,5.6438055,,3.5121443,6.5775609,,3,4.5,,4.7258158,5.2915025,,.83577216,-.23935668,,.89525926,-.093287215,,.19755243,-.16169916,,4.9542108,6.6520247,,3.1821158,,5.6174197,,3.4561706,,6.4969144,,2.7096369,,3.2533498,,2.1636138,,5.831553,,.60907155,,-.60075569,,.67010391,,-.33121783,,-.026494462,,,,5.3871665,,7.426877,,3.337579617834415,4.98889167999516,,-.1915411517758353,,.4531457062240477,,3,4,,-.51305801,,.062301803,,2,6,,2.4595871,,5.6628842,,2.7725034,5.6069593,,2.735904,6.2517605,,2,4.25,,3.1370223,5.1365814,,1.0169736,-.26275897,,1.3462384,-.19938745,,.086808935,.32190672,,8.6800976,5.4136143,,2.7595384,,5.5002036,,2.69151,,6.228209,,1.93573,,3.9214616,,2.5592415,,5.0662985,,.78220814,,-.53249973,,1.1166713,,-.44694537,,-.12791917,,.097358666,,8.5279188,,5.7600842,
2015m4,3.229132569558117,4.443517979524655,,-.6343667275406782,,-.6401618289563272,,3,3,,-1.2264366,,-1.1372637,,4,3,,3.0883017,,3.7606325,,3.2454879,5.9089961,,3.4961529,6.4952526,,2,4.5,,2.309401,7.671392,,1.6446695,-.77016687,,1.0777924,-.16035728,,.081530057,-.19253376,,7.034554,7.5848036,,3.2604432,,6.100667,,3.4426768,,6.4143438,,2.5405884,,3.7946768,,1.3055974,,8.2140255,,1.5336007,,-1.0427079,,.90590161,,-.40347195,,.22544557,,.14902563,,6.832562,,8.1818838,,3.151898734177196,3.95552196634891,,-.3053779284473991,,-.8783234041983539,,3,4,,-.50000119,,.0047607846,,2,5,,2.6925564,,4.364295,,2.5251312,6.2640681,,2.7346234,6.1346221,,2,4.5,,2.2912879,5.7310071,,1.2813705,-.36197552,,1.449203,-.30479461,,.059960619,-.076164469,,6.6974192,5.5438366,,2.5367424,,6.5519419,,2.6870053,,6.1076517,,1.9352682,,4.5785384,,1.8704308,,6.7208815,,.87280005,,-.67929703,,1.2597419,,-.56291866,,-.12050079,,.17965105,,6.0828094,,6.0103126,
2015m5,3.293695131683968,4.959301319285555,,-.7036580014910282,,-.084092453674756,,3,3.5,,-1.3729256,,-.40014645,,4,6,,3.006423,,5.8490205,,3.03303,6.2026291,,3.5135207,6.5334778,,2,4.25,,2.236068,3.2891004,,1.4302351,.54471868,,1.1732653,-.097807549,,.046179958,.45814967,,6.3805637,4.1309586,,2.9655921,,6.0058637,,3.4578571,,6.4346924,,2.2770276,,4.083209,,1.4386938,,3.4238069,,1.3986478,,.3317177,,1.0316706,,-.33593267,,,,,,7.0706468,,4.1140718,,3.296685529506846,4.857264898747542,,-.2477918684315001,,.1327937200917744,,3,4,,-.60251224,,.045634713,,3.5,6,,2.6429117,,5.3920021,,2.9216506,6.7601171,,2.736393,6.1032386,,2,4,,2.7415943,4.719399,,.74092299,.14390732,,1.3789264,-.19951691,,.054043029,-.0011187845,,6.9560275,4.7552404,,2.7705266,,6.7373166,,2.6710179,,6.0739441,,1.9418827,,4.0144224,,2.0362785,,5.1198449,,.91691047,,-.14375226,,1.2024873,,-.46722144,,-.1572274,,,,6.9824362,,5.2655544,
2015m6,3.518948182521273,5.367797420630312,,-.4296907323333261,,.3435008395628855,,3,3,,-1.051898,,-1.1104171,,4,3,,2.6789722,,4.0881205,,3.5739384,6.0450873,,3.5166965,6.443562,,2,4,,1.3662601,5.844038,,1.5691345,.48350468,,1.196318,-.10886616,,.12726541,,,6.1784029,5.6799965,,3.4587231,,6.006103,,3.4530921,,6.3646655,,2.3698053,,4.1946049,,1.5936991,,5.8771687,,1.5018445,,.25927961,,1.060823,,-.37105492,,,,,,6.6872544,,5.4814715,,3.151294498381867,4.773045002391668,,-.3550286256130448,,.0518994132852806,,3,4,,-.52679878,,.062301803,,2,4.5,,2.3799505,,4.5312843,,2.615268,6.09201,,2.7989218,6.1025605,,2,4,,1.3445045,6.186904,,1.7073424,-.10650156,,1.2904049,-.22797908,,.035927411,.36494943,,7.6979623,6.2143235,,2.5171902,,6.1201591,,2.7241094,,6.10043,,1.8945484,,3.5684495,,1.340692,,6.8778968,,1.3181103,,-.48691443,,1.1252149,,-.50524271,,-.32160211,,-.0087453127,,6.9246202,,6.9631448,
2015m7,3.945484133441822,4.845898415837712,,-.0257285311365791,,-.1601149007781935,,3,4,,-.67238146,,-.32331371,,3,6,,3.3242068,,5.7897291,,4.0359559,6.426856,,3.478524,6.2075601,,2.5,4.5,,,4.6557555,,1.2849647,.25007105,,1.3056085,-.21468514,,.23065691,.30947891,,7.7956991,4.2660336,,3.9244261,,6.3298092,,3.4192894,,6.1475387,,2.5,,4.3081002,,3.2811954,,5.4008493,,1.0457226,,-.013335242,,1.1799903,,-.49483424,,.32638666,,.082139008,,8.9331923,,4.7276092,,3.488636363636369,4.262248235173512,,.0055843705105991,,-.4625695732158537,,3,4,,-.26717442,,-.043691412,,3,4,,2.6474295,,4.0894442,,2.9893346,6.1544571,,2.7745163,5.950129,,2,4.5,,1.7288404,3.5376761,,1.7497838,.084731348,,1.1345969,-.18691584,,.1964279,-.071222126,,8.0195313,4.3214865,,2.8462214,,6.1022177,,2.6763275,,5.9510603,,1.9379404,,4.5664468,,.97753912,,3.7319105,,1.9009053,,-.097701289,,1.1255424,,-.45905852,,.030929605,,,,9.4812832,,4.6125336,
2015m8,3.647228221742266,5.075342422868136,,-.2884573931548681,,.0811599797888113,,3,3.25,,-.82833397,,-.8785032,,4,5,,3.1552615,,5.1665854,,3.6230745,6.7708635,,3.5176351,6.1695271,,2,4.5,,1.6733201,5.9595709,,2.0254571,-.57965648,,1.2520725,-.18571012,,.14117682,.18055823,,8.8771791,5.6503162,,3.5572717,,6.536942,,3.470444,,6.0945559,,2.3719156,,4.2422209,,1.4264994,,6.924787,,1.9296942,,-.77846473,,1.131183,,-.45518336,,,,.002958749,,8.8455048,,6.636548,,3.150929368029749,4.207329253909581,,-.3040285722781277,,-.5864180417167918,,3,5,,-.52679878,,.031823628,,2,5,,2.5799212,,5.1328936,,2.7730465,6.1664457,,2.7575724,5.8441224,,2,4,,1.9451544,7.5954533,,1.5833411,-1.0943372,,1.1442145,-.094962828,,.035312355,-.033995196,,9.5253143,7.9806104,,2.727874,,6.0866508,,2.6490948,,5.8504901,,1.8809857,,3.4860289,,1.6535133,,8.3309021,,1.4514425,,-1.4102654,,1.1628067,,-.34296134,,,,,,9.0156364,,9.1163244,
2015m9,3.265712012728726,5.845018653938374,,-.7248672739980881,,.6009143434250219,,3,3,,-.90222961,,-1.17658,,4,6.5,,3.2470548,,5.3996682,,3.4213822,7.3129644,,3.5819914,6.1940207,,2,4.5,,2.8460498,4.9062643,,1.0533737,.090995185,,1.1558821,-.0861523,,.090151176,.33733195,,7.0831938,4.1124706,,3.3469746,,7.1502891,,3.512001,,6.0890288,,2.454278,,4.8446255,,2.3577616,,5.0398149,,.94571531,,-.12263656,,1.0466195,,-.3472043,,,,.27600658,,7.132822,,4.338685,,3.055921052631567,5.599330652584207,,-.4665644118156699,,.7144792796751417,,3,4,,-.52679878,,-.48207363,,2,5,,2.4536076,,4.7831621,,2.5838771,5.5274258,,2.8140445,5.7594237,,2,4,,2.4746332,4.6254039,,.95029849,.26346618,,1.1885078,-.057181075,,.019350747,.50352764,,8.0666475,4.9429474,,2.3734596,,5.4443641,,2.7026482,,5.7417727,,1.9045284,,3.7240748,,1.5631171,,4.978003,,.73613828,,-.037772287,,1.2443734,,-.29169768,,.63071871,,.059602294,,6.0354576,,5.8435912,
2015m10,3.807627118644078,3.980684799700716,,-.0593686408058337,,-.9904068241074548,,3,3,,-.70299,,-.90014648,,4,3,,3.9895425,,3.7367055,,3.7727757,6.0915198,,3.6315968,6.1752529,,3,4.5,,4.8442407,7.3980246,,.68522787,-.55822086,,1.0856019,-.11454353,,.17843693,.15157349,,5.9953461,7.565361,,3.7797511,,6.0757918,,3.5566397,,6.0938025,,3.0913117,,3.840369,,3.0326655,,7.7469482,,.59449935,,-.93605989,,.95532942,,-.38191593,,.45549694,,,,5.8217826,,8.0989838,,3.104852686308503,4.546831789693223,,-.4332483533189453,,-.0901042196111655,,3,3.5,,-.67812389,,-.30480444,,3,4,,2.646431,,3.863101,,3.2281096,5.3710432,,2.7968116,5.5495276,,2,4.5,,3.1004272,4.5045433,,1.0288217,.055790853,,1.2097096,-.0012686822,,.62781841,.23831502,,9.4614573,5.4285583,,3.1702547,,5.3739538,,2.7044208,,5.5139918,,1.9840002,,4.0332336,,2.8809009,,4.8674912,,.78233296,,-.14052528,,1.2179643,,-.2369336,,-.27651757,,,,9.6141043,,5.7057953,
2015m11,3.432069510268553,3.26023005399469,,-.4829170969470231,,-1.675446009364103,,3,3,,-.79759443,,-1.1372637,,4,3,,3.4109168,,3.7432504,,3.3528516,5.4653201,,3.588814,6.1984053,,2,4.5,,3.3380919,7.6670489,,1.221642,-1.154055,,1.0407259,-.17915504,,.11619079,.31839991,,7.0977492,8.392477,,3.2983069,,5.5049624,,3.5122633,,6.1156569,,2.4223692,,3.8350706,,2.3806524,,7.9819851,,1.0611163,,-1.5505455,,.90252721,,-.4422138,,,,,,7.8178897,,9.7790022,,3,4.460933690787174,,-.390306891179324,,.0280596267429112,,3,4,,-.52679878,,-.55364609,,3,4,,2.5542259,,5.1078944,,2.5617256,5.6086359,,2.8140428,5.654942,,2,4.5,,3.4641016,5.5057821,,.15251741,-.40456501,,1.2290585,-.031225046,,-.010073845,.38877699,,12.873727,6.2404222,,2.3851407,,5.6427345,,2.7159002,,5.5819936,,1.8954499,,4.4201574,,.7456091,,5.7819076,,1.3690335,,-.60279894,,1.2590345,,-.2143292,,-.34319881,,,,6.4703407,,6.4133763,
2015m12,2.951939291736942,5.858504014867995,,-.9548479935971791,,.7792204552098144,,3,4,,-1.3046231,,-.32331371,,3,6,,3.1559525,,6.128386,,3.600219,5.3015065,,3.5377955,6.1795182,,2.5,4,,4.5163522,7.2382913,,.3539471,.021418566,,1.0347837,-.18338716,,-.034493163,.61669672,,9.3020496,7.3059478,,3.6425061,,5.1405759,,3.4762692,,6.0852056,,2.4100189,,4.1402016,,3.9678495,,6.2582808,,.16980623,,-.24389771,,.89976013,,-.4453015,,-.20453931,,.37066764,,9.8140678,,8.315671,,2.924428822495624,5.516778387758944,,-.4570082337447001,,.748518890375236,,3,5,,-.89595139,,.1217191,,3,6,,2.5541456,,5.5291367,,2.6200085,4.6528978,,2.7849936,5.6407776,,2,4,,1.8946619,3.3940074,,1.1035327,.56481814,,1.1567924,-.050016407,,.71012908,-.97492075,,6.4070129,4.4880791,,2.5144439,,4.5950718,,2.7008495,,5.5509224,,1.734318,,3.6597729,,1.5589486,,3.3999026,,1.1175874,,.512375,,1.1411407,,-.25286636,,-.22718409,,.46128392,,5.9925485,,4.6974993,
2016m1,3.358024691357997,4.954915529043399,,-.4919224092168973,,-.0995499919365704,,3,4,,-1.1555203,,-.82331371,,4,5,,3.7366786,,5.7240295,,3.8246951,6.1294403,,3.517514,6.1320891,,3,4.5,,3.0427358,5.2777405,,.77895659,.12585351,,1.0140654,-.19518217,,.082246944,-.051203061,,4.8980174,5.0327053,,3.6344573,,6.0509238,,3.4642437,,6.0499802,,2.7921746,,4.6260805,,2.3694408,,5.4649134,,.77252966,,-.070896402,,.8844741,,-.49662796,,.75606668,,,,4.8710012,,5.0137634,,3.415159345391891,5.170946687572847,,-.0427086927247549,,.4760139375022788,,3,5,,-.52679878,,.19649951,,2,6,,2.7494035,,6.1178956,,3.0333791,5.5017796,,2.7469065,5.5401192,,2,4.375,,1.3889444,4.2022719,,1.6800094,-.021939741,,1.1894124,.17442939,,.13574453,-.0043622553,,7.017087,4.855473,,3.0187221,,5.5734873,,2.6677396,,5.4415898,,2.0572708,,4.0952291,,1.3846265,,4.2154374,,1.6069002,,-.21792421,,1.1886765,,-.035900213,,-.15004924,,,,7.0511317,,5.030653,
2016m2,2.818321785989239,4.226559666939623,,-1.159442024145789,,-.6810072808132384,,2,3,,-1.4885023,,-1.4462658,,4,3.5,,3.8535109,,4.2442284,,3.4794793,6.03372,,3.4716659,5.9034739,,2.5,4.5,,2.787334,4.5186481,,.79771334,.28919762,,1.0479124,-.15041125,,.80042058,.32392481,,5.8406301,5.1859336,,3.3673391,,6.0488267,,3.4206297,,5.8038821,,2.5341513,,4.1415148,,2.817898,,5.5688634,,.57703638,,.019313099,,.9126966,,-.42507347,,,,.18787855,,6.380619,,5.8507762,,2.945705024311199,5.727830103818756,,-.5922636302958815,,1.148101826161368,,3,4,,-.925008,,-.14377774,,3,4,,2.7558093,,3.5833344,,2.7665558,4.8710523,,2.7278731,5.5602965,,2,3.5,,2.5188761,3.3431165,,.93174022,.64711887,,1.090304,.10004934,,.69693321,.34310949,,8.1327686,5.5672202,,2.7864802,,4.6872864,,2.6790977,,5.45959,,2.0885501,,3.2408834,,2.3999059,,4.1288514,,.67922866,,.34912446,,1.0761482,,-.10806174,,-.23459853,,,,7.5426359,,5.8607116,
2016m3,3.388593155893536,5.804317746379193,,-.4379508804488118,,.6173786765047941,,3,3,,-.81955987,,-1.3501602,,4,4,,3.0036814,,4.2385459,,3.1888933,6.2534552,,3.4218934,5.9057126,,2.5,4.5,,3.7815342,5.6862407,,1.1652514,-.097998887,,1.0122792,-.075663969,,.082015447,.19069155,,6.1681867,5.5952415,,3.0593374,,6.2027903,,3.3571792,,5.7828722,,2.2636552,,4.4590836,,1.8445534,,5.9902534,,1.0266247,,-.28340122,,.8864758,,-.36061132,,.56696314,,-.045319222,,6.1407752,,5.8303022,,3.229665071770341,5.591646165032787,,-.1754870936087944,,1.184979006009303,,3,3,,-.52346194,,-.78005189,,3,3,,2.360425,,4.8748703,,2.7703476,7.0407414,,2.6778824,5.55581,,2,4.5,,1.544786,6.3144855,,1.8814822,-.37610883,,1.1826549,.14019784,,.053390369,.15975593,,8.3904505,5.3084674,,2.6205049,,6.7321777,,2.630451,,5.4384761,,1.8596969,,4.9101048,,1.1584421,,6.1963811,,1.6877421,,-.2834748,,1.1775582,,-.098895885,,-.039900932,,,,7.7753897,,5.2820783,
2016m4,3.610091743119257,4.829119577075633,,-.2586807794661992,,-.1731992138312324,,3,3,,-.82833397,,-1.4001465,,4,3,,3.3615997,,4.4021468,,3.5767889,6.2568741,,3.4345381,6.0877314,,2,4.5,,3.559026,6.0003786,,1.2314841,.21198192,,1.012501,.007673841,,.16374177,.39269203,,5.8141327,5.6041737,,3.6004794,,6.0557489,,3.3705564,,5.9390082,,2.5390933,,4.0259442,,2.1653659,,6.085505,,1.0208191,,-.041124791,,.87945729,,-.2647121,,.0092600249,,,,5.6928072,,6.0500574,,2.903147699757853,4.403929467299573,,-.5797600501705938,,-.3064142642853874,,2,3,,-.90674925,,-.46683455,,3,4,,2.5604501,,4.0192752,,2.7278929,6.0269771,,2.6666951,5.6252871,,2,4,,2.4578314,5.5291433,,1.0993888,-.084390901,,1.3846661,.22562626,,.69734412,.4178054,,8.0352526,6.3262825,,2.7107666,,5.8225732,,2.6349053,,5.4931369,,2.019942,,3.6767676,,2.1559832,,6.5146141,,.83986014,,-.44453573,,1.2280426,,-.014517014,,.14442356,,,,7.5189748,,6.9655271,
2016m5,3.145377558221608,5.002591938962306,,-.6399709662408662,,.032883889401873,,2,3,,-1.3729256,,-1.1591902,,3,3,,3.0263593,,3.2499502,,3.4405417,6.3440008,,3.3863358,6.1198783,,2,3.5,,6.3639612,8.0165548,,1.8389927,-.68581164,,1.0631571,.037948277,,.62258482,.26505464,,8.4020443,7.7478061,,3.4490399,,6.2199111,,3.3079345,,5.9887519,,2.3618426,,2.8998122,,1.7486387,,8.597496,,1.79212,,-1.2404027,,.96676719,,-.23966348,,.36170673,,.072455004,,8.6053143,,8.8793221,,2.882266372332623,5.426883360833436,,-.5038205083309237,,.7571262778108264,,2,3,,-.9050808,,-.48852769,,3,3,,2.3982093,,2.9400787,,2.4302633,5.2605214,,2.6616573,5.6961117,,2,2.5,,1.4944341,3.4078786,,1.8769206,.92567492,,1.3563093,.17017181,,.76328564,.4339602,,9.1047087,6.0545616,,2.4298844,,5.1026602,,2.6422048,,5.5515833,,1.7389631,,2.7285261,,1.027987,,3.9675682,,1.8792647,,.54242986,,1.1614641,,-.091007352,,.58911395,,.21079735,,9.3450212,,5.6634684,
2016m6,3.24472243940579,4.935011371540814,,-.5855325015438975,-.7290814884195587,.0566877779567061,,2,4,,-1.182835,-1.0844322,-.4945282,,3,5.5,,2.6392148,3,5.4688358,,3.0087485,5.2554293,,3.318785,6.0441642,,2,4,,2.5166116,3.8911321,,1.3579961,.49393347,,1.1241217,.027599812,,.030992173,.0010873359,,5.8999195,4.7724166,,2.9544513,2.9257979,4.9354081,,3.260658,3.2360888,5.9173417,,2.2889004,2.1694498,3.7092252,,1.7409115,1.5687448,3.9932537,,1.1997179,1.0134461,.52135384,,1.0191662,.82615662,-.27242377,,-.11601337,,.39474285,,6.2174792,5.4705319,5.0020003,,2.672442244224413,6.339878713585457,,-.7619282952845827,-.6038952046560262,1.219288133111715,,2,5,,-.86906707,-.65377653,.062301803,,2,5.5,,2.1812544,2.1653364,5.1455107,,2.4125762,5.7090187,,2.6214266,5.7380242,,2,4,,2.9081168,5.8499761,,.058323584,-.40595424,,1.3061486,.14009312,,-.15596244,,,8.0470572,6.7805314,,2.4756825,2.4170904,5.6063657,,2.6086671,2.5506375,5.5812745,,1.5938301,1.6910406,3.6151314,,2.9506223,2.7972221,6.2689652,,-.27661601,-.14296649,-.687226,,1.096686,1.0626717,-.13859563,,-.19246554,,,,8.5226851,8.6312389,7.7692533,
2016m7,3.318286151491974,5.24830135024205,,-.4709095449094411,-.4634272854061026,.0467299237979582,,3,3,,-.90222961,-1.2341274,-1.1372637,,4,3,,3.7018495,3.6893659,4.033958,,3.3248227,6.1116691,,3.2916329,6.0557275,,2.5,4.5,,3.7707005,5.6568542,,.36452889,.11450471,,1.1681893,-.048547346,,.050587878,.35513535,,5.446094,5.7051101,,3.2086954,3.3777413,5.8867035,,3.2461233,3.2360888,5.8963342,,2.726706,2.9199619,3.8755918,,2.5445335,2.6363821,5.9756036,,.35851178,.37883535,-.35590056,,1.0796888,.82615662,-.32457179,,.53481597,.723777,,,5.1340537,5.021843,6.4960303,,3.152799999999984,5.457788050685316,,-.2616921930003865,-.0321956445879123,.5997415910108673,,3,4,,-.52679878,-.40845472,-.28628653,,3,6,,2.5707917,2.5232177,3.9989262,,2.778194,5.330667,,2.6013615,5.8893785,,2,4,,1.4337208,3.9231982,,1.8599783,.41712734,,1.3365608,.015988119,,.029804448,.55066592,,8.7830477,4.6563826,,2.7324336,2.6610656,5.1839299,,2.5962489,2.5506375,5.7493796,,1.9062479,1.8689712,3.6726553,,1.3421823,1.4135283,4.7468534,,1.6950231,1.7066026,-.058032583,,1.116035,1.0626717,-.24508949,,-.13885005,.0049260929,.289195,,8.5314131,8.6296329,5.555738,
2016m8,3.091666666666676,5.044297368382749,,-.7853118208004162,-.8984195972759412,-.0529636700584611,,3,3,,-1.2264366,-1.3922272,-1.1104171,,3,3,,3.0980294,3.1941905,4,,3.4666545,7.1034856,,3.3108029,6.161305,,2.5,4.5,,2.8460498,5.9106598,,1.2236388,-.40401471,,1.1613846,-.08114896,,.0051819771,,,6.3164811,5.4489222,,3.4187002,3.5838978,6.9101853,,3.2719524,3.2360888,6.0140047,,2.5474014,2.3455803,4.3982143,,2.2510345,2.2558956,6.1772046,,.99795008,1.1722616,-.68745244,,1.0630692,.82615662,-.36578152,,.30140424,,,,6.1110048,6.5273776,5.8372426,,2.982677165354313,5.940957634697359,,-.4719859923923107,-.2515456994501751,1.166204554363693,,3,4,,-.9050808,-.6530261,.031823628,,2,8,,2.1523256,2.0677953,6.0576615,,2.4610391,6.2339272,,2.6265123,5.8384128,,2,4.25,,1.0468206,3.6620016,,1.9706185,.36429074,,1.1550355,.053154107,,-.039611053,.050325494,,9.3851709,3.8481557,,2.42523,2.4370487,6.1346784,,2.6302297,2.5506375,5.7395926,,1.6763631,1.6231663,4.347558,,1.0373816,1.0342085,4.091712,,1.8233931,2.0608149,.15661088,,.94150907,1.0626717,-.252451,,.31266254,.45454887,,,8.5786877,9.8523016,4.2377133,
